datetime,suction_tension (20cm),suction_tension (40cm),suction_tension (70cm),water_temperature,barometric_pressure_qfe,dew_point,water_level,inflow_linth (m3/s),outflow_limmat (m3/s),precipitation (mm),Evapotranspiration (mm),change_rate
2017-12-31,1.0329282067991745,0.9291609644835451,1.0830558270880852,6.75326164874552,961.2250056116723,0.8128517251366717,405.9565248452265,44.87048597262952,145.9677307320517,7.800000000000001,3.95,3.279573499437305e-06
2018-01-31,2.726956934940806,2.4407681655262303,1.9180609862061475,5.986136363636364,973.192551410159,3.551314941529996,405.8813249429782,51.950533944281524,147.6874106902357,0.0,2.46,-0.00018524127005214996
2018-02-28,2.6292410714285714,2.6292410714285714,2.249330357142857,4.845039682539683,966.4513268849206,-3.0815104166666667,405.7368328373016,34.348028273809526,92.37633258928572,45.4,3.8200000000000003,-0.00035599594461976913
2018-03-31,3.194056802244039,2.567660121552127,2.6292017297802714,5.114829749103943,957.0588919082126,1.289754266012155,405.75198272167677,31.045467741935482,64.97857766479663,62.8,16.23,3.733918922077528e-05
2018-04-30,22.477916666666665,7.8197222222222225,3.7909027777777777,10.26361111111111,965.6533310185185,6.535398148148149,405.95208564814817,64.73900694444444,98.86682361111112,12.1,81.01,0.0004931656159241626
2018-05-31,15.019131603553062,30.959564549522472,14.097525379015561,16.333510708163583,966.8940579431867,11.227023475589395,406.0230864862308,91.34148471749148,115.97229532825753,107.8,71.54,0.0001748995524171182
2018-06-30,25.034738804784713,9.93113253519618,5.103315157001656,21.630824525255445,968.9783678639672,13.331843033555563,406.02824195562994,68.73069289767568,93.88926582385166,37.6,105.19,1.2697478470435897e-05
2018-07-31,57.17853888352215,76.25038036168723,31.651160015887502,23.749174575321554,968.5469034919879,13.979266780655383,405.94797331323497,37.087863405070095,46.759426988253544,19.5,148.66,-0.00019769226398724804
2018-08-31,54.5313410114313,54.5313410114313,72.84370880580383,25.17072589285422,970.16182745612,14.947580464377449,405.8385564100884,29.408856607980223,38.99935311125488,75.0,101.13,-0.0002695343007960149
2018-09-30,6.926769456623229,4.4074335261640885,12.341029183412497,21.638965479911768,973.3196868614596,12.484545054736872,405.9635837883462,32.54577441541834,58.463204852738194,55.599999999999994,54.78,0.0003080717104944064
2018-10-31,12.542761646721674,5.9932886498728015,5.093467893723855,17.341249227903155,969.6450910588554,8.690565152122305,405.9002631095568,26.61608821093119,46.79543371310783,53.5,24.900000000000002,-0.00015597625333418907
2018-11-30,6.81375,4.302291666666666,3.8787499999999997,11.82712962962963,968.7181712962963,4.911342592592592,405.78783333333337,22.58012222222222,41.14264722222222,12.700000000000001,5.49,-0.00027698867540060235
2018-12-31,2.9918682795698923,1.78125,2.115255376344086,7.78405017921147,973.7641577060932,2.5756720430107527,405.9011111111111,49.92227822580645,103.68857661290322,155.0,3.52,0.00027915518522880767
2019-01-31,3.376127863487611,2.181580177653109,3.190173562412342,5.537448379304971,966.7746813152563,-1.430645550880474,405.805023219573,32.422255259467036,74.21748837073399,40.6,2.83,-0.000236727342960652
2019-02-28,4.387131211180124,2.66937435300207,3.248456909937888,5.184849465148377,975.6298567977916,0.5866998792270532,405.71077337819185,25.566144539337472,66.98398977743271,38.8,12.82,-0.0002322540037414944
2019-03-31,4.7592069892473114,2.8657491818606826,2.9350806451612903,5.9188308399563665,972.0850407121709,1.913018154901044,405.79734728066074,44.4134164913511,84.20938096072932,97.8,40.21,0.00021338822666217006
2019-04-30,8.73546085858586,5.591060606060607,3.730921717171717,9.869349747474748,965.3334638047138,4.666609848484849,405.9375124158249,52.236040656565656,80.79539873737373,55.300000000000004,53.04,0.0003454067309789366
2019-05-31,4.5495144998370805,4.030314841968067,3.128175505050505,12.463546757901597,967.6846305799934,7.129337732160312,406.03531681057893,76.70770450472466,134.47883907624632,109.9,57.480000000000004,0.00024093460634366792
2019-06-30,16.57388888888889,8.038236111111111,5.142298611111111,19.670925925925925,968.9097916666667,14.010578703703704,406.0867337962963,124.73093055555555,164.2956333333333,86.6,118.28,0.00012663180661531825
2019-07-31,17.75459005376344,9.390201612903226,6.224059139784946,24.08494623655914,967.9873543906809,14.464124103942652,406.0200672043011,71.57109677419355,95.77951075268817,87.89999999999999,114.72,-0.0001641683572668473
2019-08-31,7.015073924731182,4.549133064516129,3.922157258064516,23.290389784946235,970.1047043010753,15.11518817204301,406.0721191756272,71.68821505376344,111.88148655913979,128.70000000000002,68.87,0.0001282004894107569
2019-09-30,7.228298611111112,3.9880138888888887,3.8978125,20.211435185185184,971.7554398148148,11.901180555555555,406.0367986111111,50.99409027777778,85.79598888888889,84.7,43.63,-8.698101358894927e-05
2019-10-31,3.5559072580645164,2.3734363799283154,2.913763440860215,16.061842891278374,965.9870071684588,10.303173536439665,406.0262589605735,53.29464650537634,105.77346191756273,117.4,19.12,-2.5957377690066785e-05
2019-11-30,3.1285049468111064,2.2326246665528067,2.3975286988239883,11.95328269951257,958.3070658883521,4.0369624011179965,405.97611627242634,49.077609134826524,87.24032118487614,24.4,4.76,-0.00012349617060614104
