datetime,suction_tension (20cm),suction_tension (40cm),suction_tension (70cm),water_temperature,barometric_pressure_qfe,dew_point,water_level,inflow_linth (m3/s),outflow_limmat (m3/s),precipitation (mm),Evapotranspiration (mm),change_rate
2012-07-08,4.336728620019437,2.9845298833819243,2.2286139455782314,20.497519841269842,967.9414484126984,15.952797619047619,406.0495992063492,88.48549404761904,147.67416666666668,100.10000000000001,10.29,-3.414021827885527e-05
2012-07-15,9.25,5.703571428571429,3.107738095238095,20.97896825396825,968.7220238095239,12.427777777777777,406.01594246031743,68.01385119047619,101.97895833333334,30.1,12.639999999999999,-8.288826315205888e-05
2012-07-22,20.071428571428573,7.82172619047619,4.419940476190477,19.692261904761903,974.5036706349207,11.93501984126984,405.9992559523809,54.846380952380954,84.77159523809523,27.599999999999998,21.62,-4.109815943531547e-05
2012-07-29,19.367857142857144,5.060714285714285,2.8249999999999997,22.121130952380952,969.7068452380952,15.21984126984127,405.98804563492064,45.51394642857143,69.94885714285714,11.799999999999999,25.009999999999998,-2.7611669962235297e-05
2012-08-05,27.225595238095234,8.49345238095238,4.458333333333333,23.33690476190476,969.5206349206348,15.023511904761904,405.9800198412699,42.906369047619044,61.62289880952381,16.0,21.5,-1.9768546727028102e-05
2012-08-12,15.90952380952381,8.766071428571427,5.907738095238095,22.65121031746032,973.6877976190477,12.900912698412698,405.9819146825397,43.40786309523809,61.39465476190476,6.0,24.78,4.6673264131325e-06
2012-08-19,31.989285714285717,8.145833333333332,4.411309523809524,23.81941468253968,970.7803174603175,16.52293650793651,405.9787053571428,36.973839285714284,63.905458333333335,44.1,23.02,-7.905094490223696e-06
2012-08-26,11.119047619047619,5.7559523809523805,2.880357142857143,25.26220238095238,970.0975595238095,17.059305555555557,405.9850773809524,37.00533333333333,62.00266666666666,33.00000000000001,13.44,1.56954631500561e-05
2012-09-02,4.1363095238095235,2.967857142857143,2.0523809523809526,22.7596626984127,973.7938095238095,13.182361111111112,406.06917658730157,57.37068452380952,147.16944642857143,56.300000000000004,10.17,0.00020714851612702034
2012-09-09,6.476785714285714,4.538244047619048,2.4462797619047616,20.8278373015873,974.1094246031745,14.587757936507938,406.05397619047613,63.8585,117.14306547619047,1.2,7.859999999999999,-3.7433022996635756e-05
2012-09-16,7.091071428571429,4.383333333333334,2.5845238095238097,20.568849206349206,970.4148809523809,11.145238095238096,406.04530753968254,58.47289285714286,110.82459523809523,34.1,10.99,-2.1348518428276897e-05
2012-09-23,3.764880952380952,2.6958333333333333,2.123214285714286,19.396924603174604,970.1574404761905,11.732242063492064,406.06296626984124,54.221583333333335,112.16151785714285,32.8,8.02,4.3489556044162825e-05
2012-09-30,2.713988095238095,0.4648809523809524,2.024404761904762,18.079563492063492,965.423015873016,10.536805555555556,406.07421626984126,63.95328571428571,122.17682738095239,22.299999999999997,5.58,2.7705062846106188e-05
2012-10-07,3.4525532581453637,0.26964285714285713,2.3785714285714286,17.293650793650794,971.4725198412698,11.75515873015873,406.04639880952385,60.18709523809524,102.79592857142858,25.0,5.28,-6.850338978159343e-05
2012-10-14,1.818001866078239,0.04583333333333334,1.3568969979296066,16.59077380952381,965.5304563492064,11.008730158730158,406.2943253968254,111.4967738095238,244.00766666666667,83.7,1.8900000000000001,0.0006105868394066238
2012-10-21,1.6583139233954451,0.0,0.7850672877846792,15.38204365079365,967.9892857142858,8.791269841269841,406.15817460317464,98.15131547619048,205.15825595238098,4.8,6.51,-0.0003351038524049832
2012-10-28,2.992559523809524,0.0,2.863392857142857,14.01860119047619,965.8684027777779,6.970535714285714,406.01191468253967,59.48932142857143,98.13783333333333,27.7,0.6900000000000001,-0.00036010581537071484
2012-11-04,3.375595238095238,1.5452380952380953,1.369047619047619,11.849404761904763,958.4833333333333,3.8691468253968253,405.9730952380952,40.55879761904762,96.46739285714285,24.900000000000002,4.12,-9.561158931703506e-05
2012-11-11,3.3770833333333337,2.8324404761904765,1.3589285714285713,11.29295634920635,969.5863095238094,5.37202380952381,405.96503968253967,36.2832380952381,92.9273392857143,40.2,1.78,-1.9842584767393312e-05
2012-11-18,4.2630952380952385,4.2214285714285715,2.2452380952380953,10.626785714285715,974.3717261904761,5.216607142857143,405.9493234126984,37.179005952380955,79.84279761904762,1.8,1.1400000000000001,-3.871335781413521e-05
2012-11-25,5.547321428571428,5.033333333333333,2.9458333333333333,9.98202380952381,972.5752777777778,4.829821428571429,405.91787698412696,30.532589285714288,57.72311904761904,0.7000000000000001,1.01,-7.746392654894851e-05
2012-12-02,5.563690476190476,3.857142857142857,2.464583333333333,9.203125,960.5655257936507,1.8906547619047618,405.9114285714286,26.719398809523806,63.425,34.1,0.63,-1.588600321400513e-05
2012-12-09,5.42765306122449,2.371981292517007,1.5188860544217688,7.525,965.7767857142857,-1.4618055555555556,405.9387301587302,28.508589285714287,84.6015,49.9,0.66,6.725996209988594e-05
2012-12-16,29.70207870489968,1.9382319383449584,0.8795278997675019,6.582837301587301,966.8868055555556,-0.9657738095238094,405.91320436507937,29.37634523809524,73.19002380952381,34.6,1.1199999999999999,-6.288090234918275e-05
2012-12-23,48.58662806356046,2.57170751413951,0.9764880150821439,6.489087301587301,969.3739087301586,3.449404761904762,405.9554761904762,30.89526785714286,130.3345119047619,74.3,0.4,0.00010414005985093233
2012-12-30,46.49171828709938,2.6395771613250743,1.0488823054134124,6.513888888888888,971.4194444444445,3.049404761904762,405.94053571428566,46.91854166666667,136.91032142857142,26.2,1.53,-3.6803238450566766e-05
2013-01-06,44.3968085106383,2.7074468085106385,1.1212765957446809,6.038789682539682,981.0093253968254,2.5009920634920637,405.86448412698417,40.11689880952381,82.01418452380952,5.800000000000001,0.59,-0.00018734662003550007
2013-01-13,42.301898734177215,2.7753164556962027,1.1936708860759495,5.896329365079365,971.9580357142858,1.028174603174603,405.8564880952381,39.171613095238094,89.1997142857143,21.0,0.36,-1.9701235409286255e-05
2013-01-20,40.206988957716135,2.843186102881767,1.2660651764072177,5.231746031746032,957.2529761904761,-3.902281746031746,405.8154067460318,38.474648809523806,83.67504166666666,4.5,0.39,-0.00010122136866430598
2013-01-27,38.11207918125505,2.911055750067331,1.3384594667384864,4.848710317460317,961.1234126984127,-2.676984126984127,405.77210317460316,36.30949404761905,66.4508869047619,3.7,0.65,-0.00010670755892649986
2013-02-03,36.01716940479397,2.9789253972528953,1.4108537570697552,5.045833333333333,968.9245039682539,2.457738095238095,405.83304563492067,34.349648809523806,110.76739285714287,40.7,0.51,0.0001501888864234857
2013-02-10,33.92225962833289,3.04679504443846,1.4832480474010235,4.636805555555555,964.407738095238,-1.9660714285714285,405.84832341269845,42.63699404761905,131.36595833333334,27.9,0.75,3.76454750101729e-05
2013-02-17,31.827349851871798,3.1146646916240237,1.555642337732292,4.338492063492064,968.693253968254,-2.708333333333333,405.7626488095238,36.794446428571426,94.37963095238095,6.800000000000001,0.58,-0.00021110005445934554
